,ID,Approved
21375,APPW10763988036,1
21376,APPX80243535116,1
21377,APPY30642601228,1
21378,APPZ60573458342,0
21379,APPB80079256541,0
21380,APPC20214135605,0
21381,APPF50937608924,0
21382,APPG30075808044,1
21383,APPH30852593112,1
21384,APPJ50036846322,0
21385,APPL90515606532,1
21386,APPN30287577713,1
21387,APPO60135317835,0
21388,APPP30342645908,1
21389,APPS60623022247,1
21390,APPT80027971315,1
21391,APPU30845335438,1
21392,APPW10958635645,1
21393,APPX70581602741,1
21394,APPY50531685801,1
21395,APPZ10031917941,0
21396,APPD30546865331,0
21397,APPE70692077411,0
21398,APPF40187819504,0
21399,APPH60601652714,1
21400,APPI60575937825,1
21401,APPJ40232893947,0
21402,APPL10482375107,0
21403,APPM40238069224,0
21404,APPN20941276335,1
21405,APPO80567168402,1
21406,APPP10032525535,1
21407,APPR10492886712,0
21408,APPS90424892822,0
21409,APPT30199707914,1
21410,APPU10256058043,0
21411,APPV30932161102,0
21412,APPW10688116227,1
21413,APPX50058855342,0
21414,APPZ80886043526,0
21415,APPA10105806629,0
21416,APPD40638715935,0
21417,APPE80466468047,1
21418,APPF20159011103,1
21419,APPH40071159347,0
21420,APPI40943948412,0
21421,APPJ40423383526,0
21422,APPM30311078823,1
21423,APPN10547925932,1
21424,APPO10238438001,0
21425,APPP80414696133,1
21426,APPQ60800268209,1
21427,APPS20658298415,0
21428,APPU20746502633,1
21429,APPV60953838713,1
21430,APPW50868582826,1
21431,APPX40195253913,1
21432,APPY30718801018,0
21433,APPZ80948656131,0
21434,APPA40794303215,0
21435,APPB70411535327,1
21436,APPD20877799539,1
21437,APPG10144236844,0
21438,APPI20693294031,0
21439,APPK20630313219,0
21440,APPL40392964348,1
21441,APPN50635362536,1
21442,APPO80491839608,0
21443,APPP60750351719,1
21444,APPQ90638423822,1
21445,APPR20776264946,1
21446,APPS90772218018,0
21447,APPT10624584131,1
21448,APPU10263634202,1
21449,APPV10299032336,0
21450,APPW80362381403,1
21451,APPX10903693542,0
21452,APPY80481118637,1
21453,APPZ50678535722,1
21454,APPA40737642831,0
21455,APPB30339993941,1
21456,APPC60125476039,1
21457,APPD70219795128,0
21458,APPF90147126324,0
21459,APPG70251516401,1
21460,APPH70134817526,1
21461,APPJ30602832724,0
21462,APPL50665136917,0
21463,APPM20788717028,1
21464,APPN10081529135,1
21465,APPO10534729219,1
21466,APPP90634497327,1
21467,APPS80324913637,0
21468,APPT80342626745,0
21469,APPU10384684847,1
21470,APPW20686858031,1
21471,APPX70428359132,1
21472,APPY30852428247,0
21473,APPZ20552797323,1
21474,APPA60060523436,0
21475,APPB30261774513,1
21476,APPC10687741627,0
21477,APPD40107461715,1
21478,APPE90773456822,1
21479,APPG70057107018,1
21480,APPI10233316237,0
21481,APPK20669523413,0
21482,APPM10732311622,0
21483,APPN70907008707,0
21484,APPO70613979828,1
21485,APPP60739884916,1
21486,APPQ20586562025,0
21487,APPR80442631131,1
21488,APPS90468292248,1
21489,APPT60045656315,0
21490,APPU60953071408,1
21491,APPV20788686539,1
21492,APPW70231489642,1
21493,APPX80368285702,1
21494,APPY40624127816,0
21495,APPZ30561563932,1
21496,APPA50144064006,1
21497,APPB80163235122,1
21498,APPC80732017219,1
21499,APPE40505186427,1
21500,APPG30868294649,1
21501,APPI10467627815,0
21502,APPK90610768025,0
21503,APPL20147449106,0
21504,APPM80353902246,0
21505,APPN40045963307,1
21506,APPO80149274414,1
21507,APPP20261661519,0
21508,APPQ60204571632,1
21509,APPR50344481727,1
21510,APPS30625592839,1
21511,APPT20250702932,0
21512,APPU60292982044,1
21513,APPV40938344107,0
21514,APPW30071317224,1
21515,APPX70284517303,1
21516,APPZ50924215508,0
21517,APPB70119824708,0
21518,APPC10527603827,0
21519,APPD90151036946,1
21520,APPF70362751132,1
21521,APPG40362853222,0
21522,APPH70296491342,0
21523,APPI20238918439,0
21524,APPJ30608649537,0
21525,APPL10387629708,0
21526,APPM40929229816,0
21527,APPN80470697936,0
21528,APPO80718593048,1
21529,APPP10237625124,0
21530,APPR20007833343,1
21531,APPS20704882445,0
21532,APPT90417014533,0
21533,APPU20620077613,0
21534,APPV90271245748,1
21535,APPW90602616804,0
21536,APPX10866528943,1
21537,APPY40511219009,1
21538,APPA20588483217,0
21539,APPE70859576626,1
21540,APPF30258472706,1
21541,APPH60105845931,1
21542,APPJ50158011137,1
21543,APPK40014168236,1
21544,APPL30337091322,0
21545,APPM10864737401,0
21546,APPN50248422515,0
21547,APPO40063061611,1
21548,APPQ30956861817,1
21549,APPR40635902915,0
21550,APPS40908251039,1
21551,APPT90940324106,1
21552,APPU60797332232,0
21553,APPV10044075337,0
21554,APPW70647677446,0
21555,APPY30240436646,0
21556,APPZ20143292732,0
21557,APPA60095217849,1
21558,APPD70782787103,0
21559,APPE80405486223,0
21560,APPF50149196315,0
21561,APPG40533483407,0
21562,APPH30315678513,1
21563,APPJ40639995738,0
21564,APPK40944138846,0
21565,APPL30973826907,0
21566,APPM80273662026,1
21567,APPN50621555149,1
21568,APPO20572438203,0
21569,APPP40491009341,0
21570,APPQ70608182428,0
21571,APPR10712982515,0
21572,APPS10076199634,0
21573,APPT70539629738,0
21574,APPU90341495801,1
21575,APPV40163796911,0
21576,APPW60120212024,1
21577,APPX40413842145,1
21578,APPY30194074234,1
21579,APPZ60837375312,1
21580,APPA90481067421,0
21581,APPB90857662537,0
21582,APPC80677317617,1
21583,APPE50315149814,0
21584,APPF50314586934,0
21585,APPG70603099046,0
21586,APPH50709489138,1
21587,APPI60299627235,0
21588,APPJ80489839314,1
21589,APPK30554557408,0
21590,APPL30053994535,1
21591,APPM10817929621,0
21592,APPN50989364701,0
21593,APPT70879281305,0
21594,APPU10752664418,0
21595,APPV50098778541,1
21596,APPX50399286727,0
21597,APPY30279811816,1
21598,APPB80920994135,1
21599,APPD70253983306,0
21600,APPF60612442544,1
21601,APPG90190336618,1
21602,APPH40442624717,0
21603,APPI60671761841,1
21604,APPJ60196718949,1
21605,APPL40002509146,0
21606,APPN50672077336,1
21607,APPR20792352739,0
21608,APPU80615029024,0
21609,APPY40124648439,1
21610,APPZ80327831527,0
21611,APPA70759181649,0
21612,APPB70754754703,1
21613,APPC90395428833,0
21614,APPD90026511924,1
21615,APPF40939531124,1
21616,APPG80693459239,0
21617,APPH40923704335,0
21618,APPI80008873407,1
21619,APPJ20650209516,0
21620,APPL90850555727,0
21621,APPM70686595847,0
21622,APPN50818501904,0
21623,APPO30797607004,0
21624,APPQ50800984241,0
21625,APPR40248238328,1
21626,APPS60511163445,0
21627,APPT60307491537,0
21628,APPU40117713642,1
21629,APPY90855726045,1
21630,APPZ20250867105,1
21631,APPB30995004338,1
21632,APPD70525737508,0
21633,APPE90199389638,0
21634,APPF40928259748,1
21635,APPI50436849031,1
21636,APPJ10880627127,1
21637,APPL80675688343,1
21638,APPN10445132526,1
21639,APPO70740672633,0
21640,APPP50131998707,0
21641,APPQ10836455834,0
21642,APPS50886557012,0
21643,APPU60172872223,1
21644,APPV80251746333,0
21645,APPW60579702403,0
21646,APPX10084103525,0
21647,APPY90701878609,0
21648,APPZ20626997735,0
21649,APPA40937636806,0
21650,APPC80695107035,0
21651,APPD10788119144,1
21652,APPE20804021205,1
21653,APPF30442016318,1
21654,APPG40505557435,0
21655,APPH60354562536,0
21656,APPI40519949613,1
21657,APPK20198617841,1
21658,APPL40903862942,1
21659,APPM90524763035,1
21660,APPN40986446109,0
21661,APPP70561081324,1
21662,APPQ80516303432,1
21663,APPR40150683534,0
21664,APPT50830865724,0
21665,APPU10601247837,1
21666,APPW70222987001,1
21667,APPX80200448103,0
21668,APPY50684584231,0
21669,APPA50869099438,1
21670,APPC90187289648,0
21671,APPD60124545732,1
21672,APPE10277223819,0
21673,APPF40898935929,0
21674,APPH50820551143,1
21675,APPI10915791217,0
21676,APPK30636372432,0
21677,APPL20396677515,1
21678,APPM50562595642,1
21679,APPN90360137734,0
21680,APPO90752077841,0
21681,APPP40898295906,1
21682,APPQ50414052014,1
21683,APPR40034196132,1
21684,APPS80611957217,0
21685,APPT80700105334,0
21686,APPU80662528437,0
21687,APPV50761928508,1
21688,APPX80564176701,0
21689,APPY70266732844,1
21690,APPZ50245134903,1
21691,APPA70598483048,0
21692,APPB10717465122,0
21693,APPC50594833236,1
21694,APPD40000834333,1
21695,APPE60288651404,0
21696,APPF80645294517,0
21697,APPH10087658717,0
21698,APPI70065159811,0
21699,APPJ20256684906,1
21700,APPK70677935048,0
21701,APPL30792082124,0
21702,APPM30276997239,1
21703,APPN60182824346,0
21704,APPO50060335418,1
21705,APPP60044307525,0
21706,APPQ90009826636,0
21707,APPR60968292729,0
21708,APPS90209031818,1
21709,APPT20616912922,1
21710,APPU70006779034,1
21711,APPV10697617113,0
21712,APPW30693735204,1
21713,APPX40578872312,0
21714,APPZ50530285534,0
21715,APPA60891815649,0
21716,APPC70372744844,0
21717,APPD50792855909,0
21718,APPE90829861011,1
21719,APPG90315983232,1
21720,APPH70587081328,0
21721,APPJ80894901533,1
21722,APPK30407888645,1
21723,APPL60442524706,1
21724,APPN80912185907,0
21725,APPO40841394046,0
21726,APPP70006128114,1
21727,APPQ90288936209,1
21728,APPR70377664329,1
21729,APPS60595839436,1
21730,APPV50184901703,1
21731,APPW20101172806,1
21732,APPX80140675911,1
21733,APPY90731876028,0
21734,APPZ60218039131,0
21735,APPA50172094214,1
21736,APPB20030994308,0
21737,APPC70285703415,1
21738,APPD20678924534,1
21739,APPE70050297613,1
21740,APPF60871499747,0
21741,APPG20524758808,1
21742,APPH10132647901,1
21743,APPI50794764049,0
21744,APPJ50363992124,0
21745,APPK30495904245,1
21746,APPL30843149319,0
21747,APPM20359255434,0
21748,APPO10532236628,1
21749,APPR80661451904,1
21750,APPS40848344042,1
21751,APPT60217114116,1
21752,APPU60532364214,1
21753,APPV50468238324,0
21754,APPW80430306409,1
21755,APPX10585875535,1
21756,APPZ20772402707,1
21757,APPA80641575829,1
21758,APPB90203943915,0
21759,APPC40997748039,0
21760,APPE40186573241,1
21761,APPF70848522337,1
21762,APPH10662462537,1
21763,APPJ80314235732,0
21764,APPK30226255837,0
21765,APPL10342445947,0
21766,APPM90338819034,0
21767,APPN60300537115,0
21768,APPP10171763304,1
21769,APPQ10570406427,0
21770,APPR30949294541,0
21771,APPS50167818616,1
21772,APPT80216857712,1
21773,APPU60149407849,0
21774,APPV50976696936,0
21775,APPX10981196146,1
21776,APPY80530569238,0
21777,APPZ70407349335,1
21778,APPA80524219401,1
21779,APPB60185055516,1
21780,APPC20304458615,1
21781,APPD10970086707,0
21782,APPE50579217826,0
21783,APPF10194104933,0
21784,APPG10171919041,1
21785,APPH90580926127,1
21786,APPI90379849244,0
21787,APPJ20253852328,0
21788,APPK60343207433,0
21789,APPL80731564541,1
21790,APPM80276074639,1
21791,APPN20338908715,0
21792,APPQ10548925014,1
21793,APPR10962782133,0
21794,APPS40898377215,0
21795,APPT30052917332,1
21796,APPU90388425402,0
21797,APPV80490594524,1
21798,APPW70187194601,1
21799,APPZ80157735912,1
21800,APPA90119819043,0
21801,APPB70658101106,0
21802,APPC20912871218,1
21803,APPD50246794343,0
21804,APPE30165526423,1
21805,APPF30243604537,1
21806,APPG10767126643,1
21807,APPH90904254707,0
21808,APPI10469944843,0
21809,APPJ30508389907,1
21810,APPL20565839136,1
21811,APPM40963023216,1
21812,APPN20766493302,1
21813,APPO70575865413,0
21814,APPP50956532521,1
21815,APPR30617338706,1
21816,APPS80373249825,1
21817,APPU80955964032,0
21818,APPW70522055212,0
21819,APPX10095688344,1
21820,APPY50605877405,0
21821,APPZ50042071528,0
21822,APPA30996356608,1
21823,APPB20870877735,1
21824,APPC70909897847,1
21825,APPD30506057916,0
21826,APPE20173307019,0
21827,APPF40316671134,1
21828,APPG40975717213,0
21829,APPH20984835318,1
21830,APPI70218915426,0
21831,APPJ40975943523,1
21832,APPK20116152638,0
21833,APPL30102275722,0
21834,APPM40829879846,0
21835,APPN70228003918,0
21836,APPP20586853104,0
21837,APPR60125179329,0
21838,APPS80058138425,0
21839,APPU40679068636,0
21840,APPV10199918747,1
21841,APPW10382338825,0
21842,APPX90930402911,0
21843,APPZ50322593107,1
21844,APPA10337955216,0
21845,APPB30706119319,1
21846,APPC20276942424,0
21847,APPD30747999509,0
21848,APPE90868033622,1
21849,APPG80908021818,1
21850,APPH10467603904,1
21851,APPI90638353001,1
21852,APPJ50520215102,0
21853,APPK80707178212,0
21854,APPL20067388303,1
21855,APPN30832541506,0
21856,APPO50397289626,0
21857,APPP80648396733,1
21858,APPQ40111746837,0
21859,APPS40761123023,0
21860,APPT70487064139,0
21861,APPU30038923226,1
21862,APPV90070091332,1
21863,APPW80634425406,0
21864,APPY50332405627,0
21865,APPA90351561814,0
21866,APPB70190786907,0
21867,APPC90006067013,1
21868,APPE90617593237,1
21869,APPF40212647313,1
21870,APPH90789196512,1
21871,APPI10229798607,1
21872,APPJ80670599716,0
21873,APPK20442681807,0
21874,APPL30461182908,1
21875,APPO50756897247,0
21876,APPP30656384321,0
21877,APPQ90421321438,0
21878,APPR90628096545,0
21879,APPU80076743834,1
21880,APPV50094016905,1
21881,APPW80879533028,0
21882,APPX30487739135,1
21883,APPY70310332207,0
21884,APPB30251424502,1
21885,APPC50509265626,1
21886,APPD60098516724,0
21887,APPE90761581809,0
21888,APPF50903993922,1
21889,APPG10551151034,1
21890,APPH40618677108,0
21891,APPI10834208223,0
21892,APPL20812849541,1
21893,APPM40345596607,0
21894,APPN20550045717,0
21895,APPO10164401826,1
21896,APPP60946949932,1
21897,APPQ10721185005,1
21898,APPU90332718425,1
21899,APPV50361021508,0
21900,APPX80037358729,0
21901,APPY60107198836,0
21902,APPZ80059093934,1
21903,APPC90474466218,0
21904,APPD80611478315,0
21905,APPE40143351401,1
21906,APPF30376233502,1
21907,APPG50529815623,0
21908,APPH50860219703,1
21909,APPK70441877011,0
21910,APPL80460802135,1
21911,APPM40021897202,0
21912,APPN80245735328,0
21913,APPO90711755418,1
21914,APPP30760367535,1
21915,APPQ80124199645,1
21916,APPR70750111703,0
21917,APPS50883591829,0
21918,APPT90917904924,1
21919,APPU50813087005,1
21920,APPV70055888121,0
21921,APPW10027594209,0
21922,APPX30956995349,1
21923,APPY30971974412,0
21924,APPZ80621767548,0
21925,APPA60833007617,0
21926,APPC70817886834,1
21927,APPD70705007944,1
21928,APPE50012598036,0
21929,APPG60072587228,0
21930,APPH10957425322,0
21931,APPI50004809407,0
21932,APPJ10861344506,0
21933,APPK50356407633,1
21934,APPL80354024719,0
21935,APPN80240932938,1
21936,APPO50490492045,0
21937,APPP40074277122,0
21938,APPQ50891895247,1
21939,APPR10044463309,0
21940,APPS30571382426,0
21941,APPT30979693537,1
21942,APPU90997993604,1
21943,APPV10840688729,0
21944,APPX40818297907,0
21945,APPY90028204017,0
21946,APPZ70049364131,1
21947,APPA50802524206,1
21948,APPC60955537413,0
21949,APPD70052989505,1
21950,APPE60131181603,1
21951,APPF10679092739,0
21952,APPG30206123805,1
21953,APPH10065399937,1
21954,APPN60323313542,1
21955,APPO30615884645,0
21956,APPP20316742735,0
21957,APPQ10711877845,0
21958,APPR50244428904,1
21959,APPS50505199027,0
21960,APPT60997266105,1
21961,APPU80080501228,1
21962,APPV40208313326,0
21963,APPW10944812431,1
21964,APPX50800539521,1
21965,APPY80885792624,1
21966,APPZ30656088746,0
21967,APPA20157715847,1
21968,APPB40063642935,1
21969,APPC40931078035,0
21970,APPD90747175147,1
21971,APPE70049658207,1
21972,APPF30235458326,1
21973,APPG60374126409,0
21974,APPI60529853644,0
21975,APPK40925779846,0
21976,APPL20702175912,0
21977,APPN10377151115,0
21978,APPO90488556215,1
21979,APPQ10799367424,1
21980,APPR20839196545,0
21981,APPS90362008628,0
21982,APPT80359812741,0
21983,APPU30843675813,0
21984,APPW40648909028,0
21985,APPX10063888138,1
21986,APPZ60553767308,1
21987,APPA10358683417,0
21988,APPB40508378545,0
21989,APPC50330486622,1
21990,APPD20528604708,1
21991,APPF70197046905,0
21992,APPG10054814014,0
21993,APPH20406895129,1
21994,APPI70510348248,1
21995,APPJ40825146329,0
21996,APPK80025126408,1
21997,APPL60845897511,1
21998,APPM20615168628,1
21999,APPP50865224918,0
22000,APPS50072553231,0
22001,APPV50815345504,1
22002,APPW30009031627,0
22003,APPX50630269742,1
22004,APPY30257511803,1
22005,APPZ90600729911,0
22006,APPA70604107039,0
22007,APPB40458895113,0
22008,APPC50348126226,0
22009,APPD30777611309,1
22010,APPG50771503642,0
22011,APPH50207397701,1
22012,APPI80541313805,1
22013,APPJ10552788917,0
22014,APPK40363338036,0
22015,APPL40427902145,0
22016,APPM50375428223,0
22017,APPN70836761337,1
22018,APPO70638975449,0
22019,APPP40095128533,0
22020,APPQ30467951642,0
22021,APPR70423172749,0
22022,APPS90247941816,0
22023,APPW60695095205,1
22024,APPX40498657323,1
22025,APPY60139845422,1
22026,APPZ20137506513,0
22027,APPA10101634601,0
22028,APPC80652893828,0
22029,APPD70616777941,1
22030,APPE80174401025,0
22031,APPF10562328106,0
22032,APPG90845478247,0
22033,APPH30864852313,0
22034,APPI20508932449,1
22035,APPK90027472613,0
22036,APPL60473158727,0
22037,APPM40979731803,0
22038,APPN60813022921,1
22039,APPO20108999049,0
22040,APPP40646455111,1
22041,APPR60192193334,1
22042,APPS50855822438,0
22043,APPT70467599522,0
22044,APPU30495383609,1
22045,APPV80924303738,1
22046,APPW40199256824,1
22047,APPX10768988901,0
22048,APPY20014786027,0
22049,APPZ10613688109,1
22050,APPA70544669229,1
22051,APPB10429075315,1
22052,APPC80833482417,1
22053,APPD10245612537,0
22054,APPF60344639714,1
22055,APPG80899609825,1
22056,APPH30845133919,0
22057,APPI70512785039,1
22058,APPJ30767767142,1
22059,APPK30715066234,0
22060,APPL80769372317,1
22061,APPM20299003442,1
22062,APPN10281018516,0
22063,APPO90275306636,0
22064,APPP80163353709,0
22065,APPQ30636049811,0
22066,APPR50239172946,1
22067,APPS40345914003,0
22068,APPT50794189112,0
22069,APPU30675559228,1
22070,APPV40254686348,0
22071,APPW60724817406,0
22072,APPX20692376524,1
22073,APPY70710815649,0
22074,APPZ10452928726,1
22075,APPA40742309834,0
22076,APPB30164416942,0
22077,APPC80452466029,1
22078,APPD30687126106,1
22079,APPE90537195246,1
22080,APPG80078609422,1
22081,APPH60552183547,0
22082,APPI40691311607,1
22083,APPJ80656725739,1
22084,APPK60673726846,1
22085,APPL20231202912,0
22086,APPN80560119113,1
22087,APPO30569523228,0
22088,APPP20500811328,0
22089,APPQ60077973401,0
22090,APPR60398031524,1
22091,APPS30854218614,0
22092,APPT60422977743,0
22093,APPU30840642837,1
22094,APPV30984759941,0
22095,APPW40598616009,0
22096,APPX50892644115,1
22097,APPY20889488223,0
22098,APPA20913838445,1
22099,APPB90481518508,1
22100,APPC80957799626,0
22101,APPE80158809831,1
22102,APPF70669481947,1
22103,APPG50855999043,1
22104,APPH80819274127,1
22105,APPI90780244237,1
22106,APPJ30721567324,1
22107,APPK60004327436,1
22108,APPL70242556541,1
22109,APPM60027084602,0
22110,APPQ20258944033,0
22111,APPS30883433202,1
22112,APPT20844025321,0
22113,APPU80529095442,0
22114,APPV80672423524,0
22115,APPW20932336623,1
22116,APPZ40503567903,0
22117,APPA50742198035,0
22118,APPB50393822148,0
22119,APPC70053475209,0
22120,APPD90800365324,1
22121,APPF40294204517,1
22122,APPG50562482608,1
22123,APPH60006032723,0
22124,APPI10206813836,0
22125,APPJ20939451949,1
22126,APPK80962019006,1
22127,APPL60409396121,1
22128,APPM10645928225,0
22129,APPP80621864549,1
22130,APPQ70184764644,1
22131,APPS50272236849,0
22132,APPT90433217913,1
22133,APPU60516953029,0
22134,APPV10005596135,0
22135,APPW70639405248,1
22136,APPX40913894329,0
22137,APPY10906733415,0
22138,APPZ70457438526,0
22139,APPA10136327621,0
22140,APPB80897442705,1
22141,APPC90842017848,1
22142,APPD20255831908,0
22143,APPF60566568137,0
22144,APPH90237574337,1
22145,APPI80908257439,0
22146,APPJ10629395516,0
22147,APPK10672227625,1
22148,APPL20619288731,1
22149,APPM50904997804,0
22150,APPN40752384908,1
22151,APPQ20818422249,0
22152,APPR30482721316,1
22153,APPS60614454424,0
22154,APPT50813352529,0
22155,APPU60712857642,1
22156,APPV30240842702,1
22157,APPW60409186839,1
22158,APPX90129571917,0
22159,APPY30150705045,1
22160,APPZ60234161113,0
22161,APPA70195808226,1
22162,APPB20747171319,0
22163,APPC60550256433,0
22164,APPD90076414543,1
22165,APPE60414356612,0
22166,APPF40657931717,1
22167,APPH20349651945,1
22168,APPI40980689029,0
22169,APPJ10742898115,1
22170,APPL50137625303,0
22171,APPM40034817426,1
22172,APPN60332958523,0
22173,APPO90844589614,1
22174,APPQ90039732813,0
22175,APPR90254983922,1
22176,APPV10292822349,0
22177,APPW10637514423,0
22178,APPX90069497508,1
22179,APPY20960315649,0
22180,APPA70444515838,1
22181,APPB50941338907,0
22182,APPC40932125006,1
22183,APPD20112072114,0
22184,APPE10831692223,0
22185,APPF40623957339,0
22186,APPH10645882506,0
22187,APPI70206673623,1
22188,APPJ90146576715,1
22189,APPK50951358849,0
22190,APPL20830998908,0
22191,APPM60594053037,1
22192,APPN80208351123,1
22193,APPO80621309202,1
22194,APPQ50303063445,0
22195,APPS80681694625,1
22196,APPT70855594738,0
22197,APPU40289983805,0
22198,APPV50212242921,1
22199,APPX90207551118,1
22200,APPZ60839069345,0
22201,APPA10746884412,1
22202,APPC40914731631,1
22203,APPD20855582738,1
22204,APPE90246708808,0
22205,APPF20627625913,0
22206,APPG10486614001,0
22207,APPI70478846215,1
22208,APPJ90608445312,0
22209,APPK40747584429,1
22210,APPL30210657534,1
22211,APPM40234372649,0
22212,APPO20164444814,1
22213,APPP70433689942,1
22214,APPR40281904101,0
22215,APPS70288723245,0
22216,APPU20872468445,0
22217,APPV90269105512,1
22218,APPW30730187617,1
22219,APPX50331451739,0
22220,APPY10284764812,1
22221,APPZ90511723927,0
22222,APPA20603036044,1
22223,APPC50330307202,1
22224,APPD60757552337,0
22225,APPF50993982506,0
22226,APPG30082765602,0
22227,APPH70796628739,1
22228,APPI10409444811,0
22229,APPL10054494126,1
22230,APPM70236164205,0
22231,APPN20746536339,0
22232,APPO10307616408,0
22233,APPP90672098519,1
22234,APPQ20116123633,1
22235,APPR90353491746,0
22236,APPU10780235024,0
22237,APPW50738926216,1
22238,APPX30764577343,1
22239,APPY20768783402,0
22240,APPZ70883939509,0
22241,APPA60144605648,0
22242,APPB20335348718,0
22243,APPC90647397816,1
22244,APPE80900827035,0
22245,APPG60944791237,1
22246,APPH10729503342,1
22247,APPI20520035407,1
22248,APPJ10803799527,1
22249,APPK50021052614,1
22250,APPL90299712721,1
22251,APPM70888227818,1
22252,APPN70251715926,0
22253,APPO30877036047,1
22254,APPP50004414111,0
22255,APPQ10887369243,1
22256,APPR30456809301,1
22257,APPT10241959518,0
22258,APPU70265103628,0
22259,APPV70537914738,1
22260,APPW10610591841,0
22261,APPY70172545022,0
22262,APPA10594137214,1
22263,APPB20315516335,1
22264,APPC80389791442,0
22265,APPD90398667526,0
22266,APPH60213875932,1
22267,APPI30687088001,1
22268,APPJ90766107113,1
22269,APPK50899989219,1
22270,APPM10513722413,1
22271,APPN20646349538,0
22272,APPP60700648735,1
22273,APPQ50620417818,1
22274,APPR90854498909,1
22275,APPU70150058229,0
22276,APPV70325237348,1
22277,APPX90741543519,0
22278,APPY30806722624,1
22279,APPZ40717972724,1
22280,APPA30294399847,0
22281,APPB20215389943,0
22282,APPC30709409006,0
22283,APPD30816986133,0
22284,APPE90922923221,0
22285,APPF30608228342,0
22286,APPH90078591514,1
22287,APPJ70282799719,1
22288,APPK80495885824,1
22289,APPL90226259916,0
22290,APPM90970723039,0
22291,APPN40343226119,0
22292,APPO50398348235,0
22293,APPP50232795339,1
22294,APPQ80164532405,0
22295,APPR50451642539,0
22296,APPS80749045646,0
22297,APPT70619041724,1
22298,APPU10212422836,0
22299,APPV50127782903,0
22300,APPW60950776005,0
22301,APPY70125853241,1
22302,APPZ70499582307,1
22303,APPC60641293612,0
22304,APPE20939761805,1
22305,APPF70412221918,0
22306,APPG40926564021,0
22307,APPI60439758229,0
22308,APPJ50149771332,0
22309,APPK10061899448,1
22310,APPL20804625521,1
22311,APPM40601876633,0
22312,APPO70065202825,0
22313,APPP20774867945,0
22314,APPQ20757175007,1
22315,APPR10589018117,0
22316,APPS80091161231,1
22317,APPU80887652427,1
22318,APPW10734037632,0
22319,APPX20365548747,1
22320,APPY90853648826,1
22321,APPA70770243029,1
22322,APPB30130271135,1
22323,APPC20898263236,0
22324,APPD90367673312,1
22325,APPE10499752424,0
22326,APPF50548204516,1
22327,APPH20369302717,0
22328,APPJ60843493906,1
22329,APPK60587237007,1
22330,APPL80852484149,0
22331,APPM70893802207,1
22332,APPN60045274342,1
22333,APPO70656679438,1
22334,APPP40079959548,0
22335,APPR40296567701,1
22336,APPS80780175834,0
22337,APPT10972674913,1
22338,APPU30800035021,1
22339,APPV70946199144,0
22340,APPX70025369322,1
22341,APPY30644388446,0
22342,APPZ70830266527,1
22343,APPA90249577645,0
22344,APPB40083988732,0
22345,APPC90521714805,0
22346,APPD40272514928,0
22347,APPE10252096009,0
22348,APPF10618344148,0
22349,APPG80027033222,1
22350,APPI70987324441,1
22351,APPJ40816811513,0
22352,APPK30945998639,1
22353,APPL80695798715,1
22354,APPM40268402822,0
22355,APPO60476161028,0
22356,APPP10484931149,0
22357,APPQ90499326212,1
22358,APPR20720888346,0
22359,APPS90329179412,1
22360,APPT40705557525,0
22361,APPU90367813644,0
22362,APPV80092965744,0
22363,APPW50666977809,0
22364,APPX90914556936,0
22365,APPA80555092232,1
22366,APPB40928759325,1
22367,APPC60380268448,1
22368,APPD40554089538,0
22369,APPE30820336605,1
22370,APPF20153056737,0
22371,APPG80614575801,0
22372,APPI30546459044,1
22373,APPJ40486804106,1
22374,APPL50688396312,0
22375,APPM70358488434,1
22376,APPN90087131519,1
22377,APPO10600842624,0
22378,APPP90599501714,1
22379,APPQ70085714849,1
22380,APPR50436467941,1
22381,APPS50302646029,1
22382,APPT50604477125,0
22383,APPV20386695314,1
22384,APPW60806738411,1
22385,APPX90971017538,1
22386,APPY60682393647,0
22387,APPZ80252277701,1
22388,APPA30481884849,0
22389,APPB30610954917,0
22390,APPC10676129036,0
22391,APPD70061573148,0
22392,APPE40924591213,0
22393,APPF80471665338,0
22394,APPG40157113444,1
22395,APPI90736984628,1
22396,APPJ50382023745,1
22397,APPL80846283914,1
22398,APPM30066932042,0
22399,APPN70067694136,1
22400,APPO30445382244,1
22401,APPP80493272311,0
22402,APPR30111709509,1
22403,APPS80013511606,1
22404,APPT30601359715,0
22405,APPV20939639903,1
22406,APPW70054882025,1
22407,APPX40886226103,0
22408,APPY80490626248,0
22409,APPZ60230133315,0
22410,APPA70672335434,1
22411,APPB30232251545,0
22412,APPC70475098606,1
22413,APPD60372159718,0
22414,APPE80014238817,0
22415,APPF10187275901,1
22416,APPG90053082018,0
22417,APPH80736441123,1
22418,APPI10945668237,1
22419,APPJ50522465325,1
22420,APPK90728071443,1
22421,APPL50953393543,0
22422,APPM50483777622,1
22423,APPN90819369705,0
22424,APPP70767374929,0
22425,APPQ80048137011,1
22426,APPR80880102131,1
22427,APPS80670276206,1
22428,APPT70185164335,0
22429,APPU70216558414,1
22430,APPV20514422512,1
22431,APPW50914657633,1
22432,APPX30613243717,1
22433,APPY60171332847,1
22434,APPZ30939189921,0
22435,APPA60259371009,0
22436,APPC50471763244,0
22437,APPE80416293414,0
22438,APPF70327381546,1
22439,APPG90886569612,0
22440,APPI40694485828,0
22441,APPJ90247004913,1
